PennOS Log
Running at Sun Apr 23 12:19:25 2023
[0    ]	CREATE  	1  	-1	shell
[125  ]	BLOCKED  	25 	0 	Gen_X
[125  ]	CREATE  	27 	0 	Gen_Z
[125  ]	BLOCKED  	26 	0 	Gen_Y
[125  ]	EXITED  	27 	0 	Gen_Z
[125  ]	ZOMBIE  	27 	0 	Gen_Z
[125  ]	UNBLOCKED	26 	0 	Gen_Y
[125  ]	BLOCKED  	3  	0 	Gen_B
[125  ]	BLOCKED  	11 	0 	Gen_J
[125  ]	BLOCKED  	20 	0 	Gen_S
[125  ]	WAITED  	27 	0 	Gen_Z
[125  ]	EXITED  	26 	0 	Gen_Y
[125  ]	ZOMBIE  	26 	0 	Gen_Y
[125  ]	UNBLOCKED	25 	0 	Gen_X
[125  ]	WAITED  	26 	0 	Gen_Y
[125  ]	EXITED  	25 	0 	Gen_X
[125  ]	ZOMBIE  	25 	0 	Gen_X
[125  ]	UNBLOCKED	24 	0 	Gen_W
[125  ]	WAITED  	25 	0 	Gen_X
[125  ]	EXITED  	24 	0 	Gen_W
[125  ]	ZOMBIE  	24 	0 	Gen_W
[125  ]	UNBLOCKED	23 	0 	Gen_V
[125  ]	WAITED  	24 	0 	Gen_W
[125  ]	EXITED  	23 	0 	Gen_V
[125  ]	ZOMBIE  	23 	0 	Gen_V
[125  ]	UNBLOCKED	22 	0 	Gen_U
[125  ]	WAITED  	23 	0 	Gen_V
[125  ]	EXITED  	22 	0 	Gen_U
[125  ]	ZOMBIE  	22 	0 	Gen_U
[125  ]	UNBLOCKED	21 	0 	Gen_T
[125  ]	WAITED  	22 	0 	Gen_U
[125  ]	EXITED  	21 	0 	Gen_T
[125  ]	ZOMBIE  	21 	0 	Gen_T
[125  ]	UNBLOCKED	20 	0 	Gen_S
[125  ]	WAITED  	21 	0 	Gen_T
[125  ]	EXITED  	20 	0 	Gen_S
[125  ]	ZOMBIE  	20 	0 	Gen_S
[125  ]	UNBLOCKED	19 	0 	Gen_R
[125  ]	WAITED  	20 	0 	Gen_S
[125  ]	EXITED  	19 	0 	Gen_R
[125  ]	ZOMBIE  	19 	0 	Gen_R
[125  ]	UNBLOCKED	18 	0 	Gen_Q
[125  ]	WAITED  	19 	0 	Gen_R
[125  ]	EXITED  	18 	0 	Gen_Q
[125  ]	ZOMBIE  	18 	0 	Gen_Q
[125  ]	UNBLOCKED	17 	0 	Gen_P
[125  ]	WAITED  	18 	0 	Gen_Q
[125  ]	EXITED  	17 	0 	Gen_P
[125  ]	ZOMBIE  	17 	0 	Gen_P
[125  ]	UNBLOCKED	16 	0 	Gen_O
[125  ]	WAITED  	17 	0 	Gen_P
[125  ]	EXITED  	16 	0 	Gen_O
[125  ]	ZOMBIE  	16 	0 	Gen_O
[125  ]	UNBLOCKED	15 	0 	Gen_N
[125  ]	WAITED  	16 	0 	Gen_O
[125  ]	EXITED  	15 	0 	Gen_N
[125  ]	ZOMBIE  	15 	0 	Gen_N
[125  ]	UNBLOCKED	14 	0 	Gen_M
[125  ]	WAITED  	15 	0 	Gen_N
[125  ]	EXITED  	14 	0 	Gen_M
[125  ]	ZOMBIE  	14 	0 	Gen_M
[125  ]	UNBLOCKED	13 	0 	Gen_L
[125  ]	WAITED  	14 	0 	Gen_M
[125  ]	EXITED  	13 	0 	Gen_L
[125  ]	ZOMBIE  	13 	0 	Gen_L
[125  ]	UNBLOCKED	12 	0 	Gen_K
[125  ]	WAITED  	13 	0 	Gen_L
[125  ]	EXITED  	12 	0 	Gen_K
[125  ]	ZOMBIE  	12 	0 	Gen_K
[125  ]	UNBLOCKED	11 	0 	Gen_J
[125  ]	WAITED  	12 	0 	Gen_K
[125  ]	EXITED  	11 	0 	Gen_J
[125  ]	ZOMBIE  	11 	0 	Gen_J
[125  ]	UNBLOCKED	10 	0 	Gen_I
[125  ]	WAITED  	11 	0 	Gen_J
[125  ]	EXITED  	10 	0 	Gen_I
[125  ]	ZOMBIE  	10 	0 	Gen_I
[125  ]	UNBLOCKED	9  	0 	Gen_H
[125  ]	WAITED  	10 	0 	Gen_I
[125  ]	EXITED  	9  	0 	Gen_H
[125  ]	ZOMBIE  	9  	0 	Gen_H
[125  ]	UNBLOCKED	8  	0 	Gen_G
[125  ]	WAITED  	9  	0 	Gen_H
[125  ]	EXITED  	8  	0 	Gen_G
[125  ]	ZOMBIE  	8  	0 	Gen_G
[125  ]	UNBLOCKED	7  	0 	Gen_F
[125  ]	WAITED  	8  	0 	Gen_G
[125  ]	EXITED  	7  	0 	Gen_F
[125  ]	ZOMBIE  	7  	0 	Gen_F
[125  ]	UNBLOCKED	6  	0 	Gen_E
[125  ]	WAITED  	7  	0 	Gen_F
[125  ]	EXITED  	6  	0 	Gen_E
[125  ]	ZOMBIE  	6  	0 	Gen_E
[125  ]	UNBLOCKED	5  	0 	Gen_D
[125  ]	WAITED  	6  	0 	Gen_E
[125  ]	EXITED  	5  	0 	Gen_D
[125  ]	ZOMBIE  	5  	0 	Gen_D
[125  ]	UNBLOCKED	4  	0 	Gen_C
[125  ]	WAITED  	5  	0 	Gen_D
[125  ]	EXITED  	4  	0 	Gen_C
[125  ]	ZOMBIE  	4  	0 	Gen_C
[125  ]	UNBLOCKED	3  	0 	Gen_B
[125  ]	WAITED  	4  	0 	Gen_C
[125  ]	EXITED  	3  	0 	Gen_B
[125  ]	ZOMBIE  	3  	0 	Gen_B
[125  ]	UNBLOCKED	2  	0 	Gen_A
[125  ]	WAITED  	3  	0 	Gen_B
[125  ]	EXITED  	2  	0 	Gen_A
[125  ]	ZOMBIE  	2  	0 	Gen_A
[125  ]	UNBLOCKED	1  	-1	shell
[125  ]	WAITED  	2  	0 	Gen_A
[158  ]	CREATE  	2  	0 	child_0
[158  ]	CREATE  	3  	0 	child_1
[158  ]	CREATE  	4  	0 	child_2
[158  ]	CREATE  	5  	0 	child_3
[158  ]	CREATE  	6  	0 	child_4
[158  ]	CREATE  	7  	0 	child_5
[158  ]	CREATE  	8  	0 	child_6
[158  ]	CREATE  	9  	0 	child_7
[158  ]	CREATE  	10 	0 	child_8
[158  ]	CREATE  	11 	0 	child_9
[159  ]	EXITED  	11 	0 	child_9
[159  ]	ZOMBIE  	11 	0 	child_9
[159  ]	EXITED  	10 	0 	child_8
[159  ]	ZOMBIE  	10 	0 	child_8
[159  ]	EXITED  	9  	0 	child_7
[159  ]	ZOMBIE  	9  	0 	child_7
[159  ]	EXITED  	8  	0 	child_6
[159  ]	ZOMBIE  	8  	0 	child_6
[159  ]	EXITED  	7  	0 	child_5
[159  ]	ZOMBIE  	7  	0 	child_5
[159  ]	EXITED  	6  	0 	child_4
[159  ]	ZOMBIE  	6  	0 	child_4
[159  ]	EXITED  	5  	0 	child_3
[159  ]	ZOMBIE  	5  	0 	child_3
[160  ]	WAITED  	11 	0 	child_9
[160  ]	WAITED  	10 	0 	child_8
[160  ]	WAITED  	9  	0 	child_7
[160  ]	WAITED  	8  	0 	child_6
[160  ]	WAITED  	7  	0 	child_5
[160  ]	WAITED  	6  	0 	child_4
[160  ]	WAITED  	5  	0 	child_3
[172  ]	EXITED  	3  	0 	child_1
[172  ]	ZOMBIE  	3  	0 	child_1
[172  ]	EXITED  	2  	0 	child_0
[172  ]	ZOMBIE  	2  	0 	child_0
[172  ]	EXITED  	4  	0 	child_2
[172  ]	ZOMBIE  	4  	0 	child_2
[172  ]	WAITED  	3  	0 	child_1
[172  ]	WAITED  	2  	0 	child_0
[172  ]	WAITED  	4  	0 	child_2
